store_id,sku,units_on_hand,units_in_transit,snapshot_date
S011,SKU0094,41,95,2026-08-29
S011,SKU0095,450,5,2026-08-29
S011,SKU0096,380,46,2026-08-29
S011,SKU0097,116,56,2026-08-29
S011,SKU0098,27,72,2026-08-29
S011,SKU0099,69,25,2026-08-29
S011,SKU0100,22,4,2026-08-29
S011,SKU0101,236,9,2026-08-29
S011,SKU0102,414,55,2026-08-29
S011,SKU0103,303,40,2026-08-29
S011,SKU0104,348,1,2026-08-29
S011,SKU0105,2,61,2026-08-29
S011,SKU0106,131,89,2026-08-29
S011,SKU0107,424,83,2026-08-29
S011,SKU0108,44,64,2026-08-29
S011,SKU0109,293,100,2026-08-29
S011,SKU0110,159,71,2026-08-29
S011,SKU0111,364,41,2026-08-29
S011,SKU0112,357,37,2026-08-29
S011,SKU0113,116,82,2026-08-29
S011,SKU0114,72,72,2026-08-29
S011,SKU0115,267,59,2026-08-29
S011,SKU0116,211,75,2026-08-29
S011,SKU0117,284,73,2026-08-29
S011,SKU0118,109,52,2026-08-29
S011,SKU0119,176,16,2026-08-29
S011,SKU0120,304,32,2026-08-29
S011,SKU0121,142,60,2026-08-29
S011,SKU0122,392,14,2026-08-29
S011,SKU0123,211,93,2026-08-29
S011,SKU0124,45,79,2026-08-29
S011,SKU0125,406,92,2026-08-29
S011,SKU0126,263,18,2026-08-29
S011,SKU0127,500,60,2026-08-29
S011,SKU0128,103,39,2026-08-29
S011,SKU0129,415,68,2026-08-29
S011,SKU0130,42,27,2026-08-29
S011,SKU0131,461,98,2026-08-29
S011,SKU0132,371,99,2026-08-29
S011,SKU0133,36,4,2026-08-29
S011,SKU0134,132,42,2026-08-29
S011,SKU0135,23,19,2026-08-29
S011,SKU0136,180,99,2026-08-29
S011,SKU0137,287,84,2026-08-29
S011,SKU0138,312,51,2026-08-29
S011,SKU0139,113,87,2026-08-29
S011,SKU0140,93,8,2026-08-29
S011,SKU0141,239,37,2026-08-29
S011,SKU0142,109,100,2026-08-29
S011,SKU0143,404,93,2026-08-29
S011,SKU0144,184,56,2026-08-29
S011,SKU0145,131,67,2026-08-29
S011,SKU0146,391,30,2026-08-29
S011,SKU0147,172,19,2026-08-29
S011,SKU0148,215,67,2026-08-29
S011,SKU0149,30,51,2026-08-29
S011,SKU0150,441,34,2026-08-29
S011,SKU0151,279,55,2026-08-29
S011,SKU0152,19,95,2026-08-29
S011,SKU0153,219,57,2026-08-29
S011,SKU0154,99,75,2026-08-29
S011,SKU0155,280,28,2026-08-29
S011,SKU0156,367,32,2026-08-29
S011,SKU0157,456,38,2026-08-29
S011,SKU0158,476,69,2026-08-29
S011,SKU0159,257,24,2026-08-29
S011,SKU0160,280,38,2026-08-29
S011,SKU0161,495,22,2026-08-29
S011,SKU0162,162,29,2026-08-29
S011,SKU0163,195,80,2026-08-29
S011,SKU0164,496,38,2026-08-29
S011,SKU0165,207,17,2026-08-29
S011,SKU0166,276,6,2026-08-29
S011,SKU0167,169,42,2026-08-29
S011,SKU0168,27,57,2026-08-29
S011,SKU0169,417,56,2026-08-29
S011,SKU0170,474,35,2026-08-29
S011,SKU0171,360,6,2026-08-29
S011,SKU0172,201,46,2026-08-29
S011,SKU0173,229,79,2026-08-29
S011,SKU0174,171,45,2026-08-29
S011,SKU0175,40,46,2026-08-29
S011,SKU0176,491,50,2026-08-29
S011,SKU0177,81,26,2026-08-29
S011,SKU0178,289,23,2026-08-29
S011,SKU0179,373,1,2026-08-29
S011,SKU0180,304,4,2026-08-29
S011,SKU0181,276,42,2026-08-29
S011,SKU0182,461,98,2026-08-29
S011,SKU0183,166,13,2026-08-29
S011,SKU0184,21,63,2026-08-29
S011,SKU0185,322,89,2026-08-29
S011,SKU0186,158,93,2026-08-29
S011,SKU0187,14,85,2026-08-29
S011,SKU0188,307,13,2026-08-29
S011,SKU0189,455,29,2026-08-29
S011,SKU0190,51,10,2026-08-29
S011,SKU0191,51,59,2026-08-29
S011,SKU0192,398,64,2026-08-29
S011,SKU0193,481,49,2026-08-29
S011,SKU0194,48,76,2026-08-29
S011,SKU0195,351,2,2026-08-29
S011,SKU0196,72,42,2026-08-29
S011,SKU0197,412,37,2026-08-29
S011,SKU0198,360,56,2026-08-29
S011,SKU0199,349,49,2026-08-29
S011,SKU0200,27,87,2026-08-29
S012,SKU0001,359,22,2026-08-29
S012,SKU0002,86,81,2026-08-29
S012,SKU0003,12,51,2026-08-29
S012,SKU0004,367,79,2026-08-29
S012,SKU0005,189,29,2026-08-29
S012,SKU0006,161,34,2026-08-29
S012,SKU0007,357,10,2026-08-29
S012,SKU0008,349,22,2026-08-29
S012,SKU0009,0,10,2026-08-29
S012,SKU0010,341,17,2026-08-29
S012,SKU0011,93,56,2026-08-29
S012,SKU0012,461,40,2026-08-29
S012,SKU0013,401,72,2026-08-29
S012,SKU0014,182,7,2026-08-29
S012,SKU0015,5,20,2026-08-29
S012,SKU0016,440,53,2026-08-29
S012,SKU0017,388,89,2026-08-29
S012,SKU0018,470,6,2026-08-29
S012,SKU0019,40,40,2026-08-29
S012,SKU0020,56,43,2026-08-29
S012,SKU0021,109,92,2026-08-29
S012,SKU0022,476,23,2026-08-29
S012,SKU0023,464,44,2026-08-29
S012,SKU0024,494,83,2026-08-29
S012,SKU0025,351,87,2026-08-29
S012,SKU0026,301,33,2026-08-29
S012,SKU0027,225,81,2026-08-29
S012,SKU0028,455,79,2026-08-29
S012,SKU0029,173,4,2026-08-29
S012,SKU0030,224,36,2026-08-29
S012,SKU0031,22,63,2026-08-29
S012,SKU0032,51,97,2026-08-29
S012,SKU0033,226,90,2026-08-29
S012,SKU0034,97,16,2026-08-29
S012,SKU0035,237,76,2026-08-29
S012,SKU0036,281,6,2026-08-29
S012,SKU0037,476,45,2026-08-29
S012,SKU0038,362,95,2026-08-29
S012,SKU0039,302,86,2026-08-29
S012,SKU0040,187,82,2026-08-29
S012,SKU0041,14,29,2026-08-29
S012,SKU0042,341,96,2026-08-29
S012,SKU0043,424,8,2026-08-29
S012,SKU0044,24,1,2026-08-29
S012,SKU0045,201,36,2026-08-29
S012,SKU0046,490,86,2026-08-29
S012,SKU0047,318,27,2026-08-29
S012,SKU0048,496,38,2026-08-29
S012,SKU0049,395,92,2026-08-29
S012,SKU0050,6,26,2026-08-29
S012,SKU0051,353,74,2026-08-29
S012,SKU0052,60,0,2026-08-29
S012,SKU0053,142,44,2026-08-29
S012,SKU0054,64,4,2026-08-29
S012,SKU0055,449,27,2026-08-29
S012,SKU0056,219,5,2026-08-29
S012,SKU0057,259,78,2026-08-29
S012,SKU0058,357,97,2026-08-29
S012,SKU0059,145,8,2026-08-29
S012,SKU0060,36,69,2026-08-29
S012,SKU0061,153,80,2026-08-29
S012,SKU0062,314,12,2026-08-29
S012,SKU0063,489,28,2026-08-29
S012,SKU0064,334,43,2026-08-29
S012,SKU0065,450,78,2026-08-29
S012,SKU0066,315,22,2026-08-29
S012,SKU0067,491,69,2026-08-29
S012,SKU0068,183,44,2026-08-29
S012,SKU0069,389,96,2026-08-29
S012,SKU0070,124,47,2026-08-29
S012,SKU0071,351,72,2026-08-29
S012,SKU0072,174,18,2026-08-29
S012,SKU0073,23,46,2026-08-29
S012,SKU0074,198,9,2026-08-29
S012,SKU0075,17,7,2026-08-29
S012,SKU0076,208,62,2026-08-29
S012,SKU0077,291,73,2026-08-29
S012,SKU0078,6,82,2026-08-29
S012,SKU0079,9,50,2026-08-29
S012,SKU0080,292,54,2026-08-29
S012,SKU0081,482,70,2026-08-29
S012,SKU0082,30,9,2026-08-29
S012,SKU0083,279,49,2026-08-29
S012,SKU0084,367,56,2026-08-29
S012,SKU0085,244,33,2026-08-29
S012,SKU0086,22,99,2026-08-29
S012,SKU0087,356,30,2026-08-29
S012,SKU0088,245,64,2026-08-29
S012,SKU0089,136,88,2026-08-29
S012,SKU0090,348,16,2026-08-29
S012,SKU0091,366,27,2026-08-29
S012,SKU0092,339,24,2026-08-29
S012,SKU0093,291,36,2026-08-29
S012,SKU0094,157,74,2026-08-29
S012,SKU0095,357,47,2026-08-29
S012,SKU0096,441,28,2026-08-29
S012,SKU0097,10,0,2026-08-29
S012,SKU0098,201,62,2026-08-29
S012,SKU0099,234,48,2026-08-29
S012,SKU0100,388,20,2026-08-29
S012,SKU0101,171,41,2026-08-29
S012,SKU0102,4,27,2026-08-29
S012,SKU0103,82,81,2026-08-29
S012,SKU0104,178,1,2026-08-29
S012,SKU0105,37,63,2026-08-29
S012,SKU0106,108,48,2026-08-29
S012,SKU0107,160,32,2026-08-29
S012,SKU0108,66,50,2026-08-29
S012,SKU0109,94,36,2026-08-29
S012,SKU0110,54,58,2026-08-29
S012,SKU0111,275,32,2026-08-29
S012,SKU0112,94,74,2026-08-29
S012,SKU0113,31,80,2026-08-29
S012,SKU0114,95,84,2026-08-29
S012,SKU0115,484,73,2026-08-29
S012,SKU0116,359,99,2026-08-29
S012,SKU0117,76,28,2026-08-29
S012,SKU0118,404,28,2026-08-29
S012,SKU0119,157,42,2026-08-29
S012,SKU0120,438,12,2026-08-29
S012,SKU0121,35,1,2026-08-29
S012,SKU0122,377,100,2026-08-29
S012,SKU0123,16,73,2026-08-29
S012,SKU0124,20,82,2026-08-29
S012,SKU0125,458,53,2026-08-29
S012,SKU0126,429,86,2026-08-29
S012,SKU0127,23,45,2026-08-29
S012,SKU0128,125,0,2026-08-29
S012,SKU0129,326,97,2026-08-29
S012,SKU0130,491,69,2026-08-29
S012,SKU0131,284,52,2026-08-29
S012,SKU0132,261,32,2026-08-29
S012,SKU0133,124,1,2026-08-29
S012,SKU0134,77,14,2026-08-29
S012,SKU0135,45,49,2026-08-29
S012,SKU0136,201,56,2026-08-29
S012,SKU0137,112,17,2026-08-29
S012,SKU0138,315,0,2026-08-29
S012,SKU0139,144,86,2026-08-29
S012,SKU0140,171,58,2026-08-29
S012,SKU0141,171,96,2026-08-29
S012,SKU0142,448,72,2026-08-29
S012,SKU0143,284,69,2026-08-29
S012,SKU0144,230,41,2026-08-29
S012,SKU0145,438,72,2026-08-29
S012,SKU0146,440,23,2026-08-29
S012,SKU0147,44,21,2026-08-29
S012,SKU0148,303,94,2026-08-29
S012,SKU0149,303,98,2026-08-29
S012,SKU0150,216,39,2026-08-29
S012,SKU0151,85,50,2026-08-29
S012,SKU0152,23,29,2026-08-29
S012,SKU0153,488,30,2026-08-29
S012,SKU0154,214,85,2026-08-29
S012,SKU0155,411,22,2026-08-29
S012,SKU0156,408,1,2026-08-29
S012,SKU0157,452,88,2026-08-29
S012,SKU0158,72,58,2026-08-29
S012,SKU0159,189,45,2026-08-29
S012,SKU0160,266,23,2026-08-29
S012,SKU0161,39,32,2026-08-29
S012,SKU0162,236,59,2026-08-29
S012,SKU0163,455,3,2026-08-29
S012,SKU0164,355,76,2026-08-29
S012,SKU0165,64,0,2026-08-29
S012,SKU0166,464,56,2026-08-29
S012,SKU0167,58,11,2026-08-29
S012,SKU0168,410,44,2026-08-29
S012,SKU0169,431,20,2026-08-29
S012,SKU0170,115,91,2026-08-29
S012,SKU0171,384,70,2026-08-29
S012,SKU0172,3,23,2026-08-29
S012,SKU0173,96,55,2026-08-29
S012,SKU0174,358,21,2026-08-29
S012,SKU0175,50,82,2026-08-29
S012,SKU0176,407,77,2026-08-29
S012,SKU0177,371,84,2026-08-29
S012,SKU0178,87,8,2026-08-29
S012,SKU0179,180,67,2026-08-29
S012,SKU0180,402,15,2026-08-29
S012,SKU0181,267,73,2026-08-29
S012,SKU0182,465,62,2026-08-29
S012,SKU0183,370,0,2026-08-29
S012,SKU0184,351,46,2026-08-29
S012,SKU0185,289,12,2026-08-29
S012,SKU0186,222,13,2026-08-29
S012,SKU0187,395,14,2026-08-29
S012,SKU0188,257,55,2026-08-29
S012,SKU0189,108,68,2026-08-29
S012,SKU0190,190,42,2026-08-29
S012,SKU0191,281,70,2026-08-29
S012,SKU0192,41,93,2026-08-29
S012,SKU0193,301,40,2026-08-29
S012,SKU0194,291,95,2026-08-29
S012,SKU0195,237,88,2026-08-29
S012,SKU0196,498,60,2026-08-29
S012,SKU0197,85,90,2026-08-29
S012,SKU0198,353,12,2026-08-29
S012,SKU0199,195,71,2026-08-29
S012,SKU0200,264,5,2026-08-29
S013,SKU0001,362,6,2026-08-29
S013,SKU0002,384,98,2026-08-29
S013,SKU0003,173,30,2026-08-29
S013,SKU0004,245,68,2026-08-29
S013,SKU0005,391,89,2026-08-29
S013,SKU0006,309,27,2026-08-29
S013,SKU0007,34,70,2026-08-29
S013,SKU0008,192,77,2026-08-29
S013,SKU0009,482,19,2026-08-29
S013,SKU0010,260,74,2026-08-29
S013,SKU0011,245,22,2026-08-29
S013,SKU0012,411,65,2026-08-29
S013,SKU0013,141,42,2026-08-29
S013,SKU0014,492,39,2026-08-29
S013,SKU0015,443,6,2026-08-29
S013,SKU0016,336,12,2026-08-29
S013,SKU0017,263,17,2026-08-29
S013,SKU0018,86,92,2026-08-29
S013,SKU0019,386,61,2026-08-29
S013,SKU0020,83,0,2026-08-29
S013,SKU0021,27,22,2026-08-29
S013,SKU0022,282,27,2026-08-29
S013,SKU0023,314,37,2026-08-29
S013,SKU0024,274,16,2026-08-29
S013,SKU0025,320,29,2026-08-29
S013,SKU0026,69,84,2026-08-29
S013,SKU0027,484,19,2026-08-29
S013,SKU0028,30,32,2026-08-29
S013,SKU0029,45,35,2026-08-29
S013,SKU0030,142,62,2026-08-29
S013,SKU0031,142,83,2026-08-29
S013,SKU0032,108,93,2026-08-29
S013,SKU0033,67,95,2026-08-29
S013,SKU0034,440,67,2026-08-29
S013,SKU0035,382,14,2026-08-29
S013,SKU0036,33,53,2026-08-29
S013,SKU0037,498,46,2026-08-29
S013,SKU0038,295,77,2026-08-29
S013,SKU0039,363,25,2026-08-29
S013,SKU0040,358,1,2026-08-29
S013,SKU0041,344,16,2026-08-29
S013,SKU0042,376,80,2026-08-29
S013,SKU0043,376,1,2026-08-29
S013,SKU0044,65,4,2026-08-29
S013,SKU0045,324,26,2026-08-29
S013,SKU0046,25,35,2026-08-29
S013,SKU0047,479,91,2026-08-29
S013,SKU0048,356,19,2026-08-29
S013,SKU0049,112,16,2026-08-29
S013,SKU0050,66,91,2026-08-29
S013,SKU0051,224,63,2026-08-29
S013,SKU0052,183,16,2026-08-29
S013,SKU0053,356,13,2026-08-29
S013,SKU0054,124,47,2026-08-29
S013,SKU0055,367,24,2026-08-29
S013,SKU0056,21,99,2026-08-29
S013,SKU0057,388,16,2026-08-29
S013,SKU0058,257,11,2026-08-29
S013,SKU0059,213,42,2026-08-29
S013,SKU0060,453,6,2026-08-29
S013,SKU0061,208,32,2026-08-29
S013,SKU0062,202,25,2026-08-29
S013,SKU0063,1,87,2026-08-29
S013,SKU0064,422,7,2026-08-29
S013,SKU0065,176,91,2026-08-29
S013,SKU0066,406,76,2026-08-29
S013,SKU0067,118,56,2026-08-29
S013,SKU0068,233,58,2026-08-29
S013,SKU0069,182,50,2026-08-29
S013,SKU0070,462,74,2026-08-29
S013,SKU0071,49,78,2026-08-29
S013,SKU0072,275,28,2026-08-29
S013,SKU0073,67,98,2026-08-29
S013,SKU0074,36,87,2026-08-29
S013,SKU0075,11,83,2026-08-29
S013,SKU0076,82,76,2026-08-29
S013,SKU0077,45,53,2026-08-29
S013,SKU0078,349,87,2026-08-29
S013,SKU0079,500,95,2026-08-29
S013,SKU0080,37,60,2026-08-29
S013,SKU0081,152,48,2026-08-29
S013,SKU0082,442,77,2026-08-29
S013,SKU0083,20,20,2026-08-29
S013,SKU0084,298,95,2026-08-29
S013,SKU0085,489,67,2026-08-29
S013,SKU0086,111,15,2026-08-29
S013,SKU0087,483,100,2026-08-29
S013,SKU0088,14,33,2026-08-29
S013,SKU0089,126,94,2026-08-29
S013,SKU0090,277,35,2026-08-29
S013,SKU0091,34,79,2026-08-29
S013,SKU0092,198,50,2026-08-29
S013,SKU0093,83,19,2026-08-29
S013,SKU0094,290,10,2026-08-29
S013,SKU0095,410,25,2026-08-29
S013,SKU0096,480,15,2026-08-29
S013,SKU0097,214,62,2026-08-29
S013,SKU0098,7,64,2026-08-29
S013,SKU0099,28,46,2026-08-29
S013,SKU0100,207,71,2026-08-29
S013,SKU0101,453,47,2026-08-29
S013,SKU0102,496,53,2026-08-29
S013,SKU0103,430,50,2026-08-29
S013,SKU0104,235,96,2026-08-29
S013,SKU0105,449,5,2026-08-29
S013,SKU0106,196,29,2026-08-29
S013,SKU0107,358,50,2026-08-29
S013,SKU0108,476,19,2026-08-29
S013,SKU0109,43,73,2026-08-29
S013,SKU0110,262,50,2026-08-29
S013,SKU0111,185,46,2026-08-29
S013,SKU0112,30,38,2026-08-29
S013,SKU0113,297,36,2026-08-29
S013,SKU0114,398,97,2026-08-29
S013,SKU0115,401,32,2026-08-29
S013,SKU0116,153,83,2026-08-29
S013,SKU0117,18,56,2026-08-29
S013,SKU0118,494,55,2026-08-29
S013,SKU0119,200,25,2026-08-29
S013,SKU0120,350,39,2026-08-29
S013,SKU0121,309,98,2026-08-29
S013,SKU0122,96,91,2026-08-29
S013,SKU0123,115,72,2026-08-29
S013,SKU0124,213,44,2026-08-29
S013,SKU0125,4,38,2026-08-29
S013,SKU0126,331,77,2026-08-29
S013,SKU0127,192,21,2026-08-29
S013,SKU0128,232,24,2026-08-29
S013,SKU0129,66,21,2026-08-29
S013,SKU0130,197,17,2026-08-29
S013,SKU0131,222,15,2026-08-29
S013,SKU0132,45,37,2026-08-29
S013,SKU0133,495,18,2026-08-29
S013,SKU0134,130,27,2026-08-29
S013,SKU0135,402,52,2026-08-29
S013,SKU0136,340,17,2026-08-29
S013,SKU0137,470,94,2026-08-29
S013,SKU0138,175,83,2026-08-29
S013,SKU0139,284,89,2026-08-29
S013,SKU0140,164,34,2026-08-29
S013,SKU0141,344,19,2026-08-29
S013,SKU0142,51,86,2026-08-29
S013,SKU0143,263,65,2026-08-29
S013,SKU0144,325,5,2026-08-29
S013,SKU0145,273,94,2026-08-29
S013,SKU0146,252,76,2026-08-29
S013,SKU0147,486,87,2026-08-29
S013,SKU0148,316,12,2026-08-29
S013,SKU0149,378,79,2026-08-29
S013,SKU0150,476,52,2026-08-29
S013,SKU0151,75,81,2026-08-29
S013,SKU0152,122,92,2026-08-29
S013,SKU0153,159,91,2026-08-29
S013,SKU0154,43,84,2026-08-29
S013,SKU0155,307,73,2026-08-29
S013,SKU0156,349,48,2026-08-29
S013,SKU0157,134,28,2026-08-29
S013,SKU0158,102,71,2026-08-29
S013,SKU0159,173,30,2026-08-29
S013,SKU0160,454,17,2026-08-29
S013,SKU0161,368,36,2026-08-29
S013,SKU0162,484,58,2026-08-29
S013,SKU0163,498,23,2026-08-29
S013,SKU0164,455,46,2026-08-29
S013,SKU0165,341,7,2026-08-29
S013,SKU0166,186,68,2026-08-29
S013,SKU0167,120,28,2026-08-29
S013,SKU0168,125,33,2026-08-29
S013,SKU0169,486,25,2026-08-29
S013,SKU0170,486,4,2026-08-29
S013,SKU0171,414,88,2026-08-29
S013,SKU0172,123,9,2026-08-29
S013,SKU0173,40,90,2026-08-29
S013,SKU0174,427,46,2026-08-29
S013,SKU0175,434,85,2026-08-29
S013,SKU0176,270,63,2026-08-29
S013,SKU0177,207,3,2026-08-29
S013,SKU0178,191,92,2026-08-29
S013,SKU0179,136,47,2026-08-29
S013,SKU0180,442,59,2026-08-29
S013,SKU0181,398,93,2026-08-29
S013,SKU0182,199,88,2026-08-29
S013,SKU0183,288,86,2026-08-29
S013,SKU0184,137,63,2026-08-29
S013,SKU0185,169,58,2026-08-29
S013,SKU0186,205,75,2026-08-29
S013,SKU0187,364,92,2026-08-29
S013,SKU0188,408,34,2026-08-29
S013,SKU0189,369,98,2026-08-29
S013,SKU0190,482,81,2026-08-29
S013,SKU0191,171,25,2026-08-29
S013,SKU0192,184,30,2026-08-29
S013,SKU0193,223,47,2026-08-29
S013,SKU0194,288,60,2026-08-29
S013,SKU0195,438,34,2026-08-29
S013,SKU0196,201,49,2026-08-29
S013,SKU0197,476,93,2026-08-29
S013,SKU0198,304,99,2026-08-29
S013,SKU0199,257,48,2026-08-29
S013,SKU0200,492,8,2026-08-29
S014,SKU0001,220,26,2026-08-29
S014,SKU0002,463,35,2026-08-29
S014,SKU0003,64,10,2026-08-29
S014,SKU0004,90,43,2026-08-29
S014,SKU0005,146,47,2026-08-29
S014,SKU0006,11,68,2026-08-29
S014,SKU0007,357,1,2026-08-29
S014,SKU0008,293,42,2026-08-29
S014,SKU0009,473,79,2026-08-29
S014,SKU0010,469,39,2026-08-29
S014,SKU0011,260,11,2026-08-29
S014,SKU0012,417,43,2026-08-29
S014,SKU0013,94,97,2026-08-29
S014,SKU0014,204,76,2026-08-29
S014,SKU0015,73,41,2026-08-29
S014,SKU0016,402,47,2026-08-29
S014,SKU0017,294,48,2026-08-29
S014,SKU0018,203,38,2026-08-29
S014,SKU0019,432,57,2026-08-29
S014,SKU0020,93,14,2026-08-29
S014,SKU0021,436,30,2026-08-29
S014,SKU0022,6,58,2026-08-29
S014,SKU0023,445,35,2026-08-29
S014,SKU0024,69,30,2026-08-29
S014,SKU0025,188,99,2026-08-29
S014,SKU0026,367,75,2026-08-29
S014,SKU0027,60,34,2026-08-29
S014,SKU0028,92,49,2026-08-29
S014,SKU0029,62,36,2026-08-29
S014,SKU0030,26,85,2026-08-29
S014,SKU0031,488,33,2026-08-29
S014,SKU0032,333,69,2026-08-29
S014,SKU0033,298,25,2026-08-29
S014,SKU0034,126,20,2026-08-29
S014,SKU0035,481,53,2026-08-29
S014,SKU0036,418,14,2026-08-29
S014,SKU0037,154,99,2026-08-29
S014,SKU0038,162,39,2026-08-29
S014,SKU0039,109,91,2026-08-29
S014,SKU0040,414,7,2026-08-29
S014,SKU0041,231,72,2026-08-29
S014,SKU0042,211,28,2026-08-29
S014,SKU0043,336,98,2026-08-29
S014,SKU0044,234,28,2026-08-29
S014,SKU0045,53,87,2026-08-29
S014,SKU0046,462,2,2026-08-29
S014,SKU0047,15,68,2026-08-29
S014,SKU0048,330,87,2026-08-29
S014,SKU0049,374,15,2026-08-29
S014,SKU0050,253,67,2026-08-29
S014,SKU0051,420,45,2026-08-29
S014,SKU0052,470,21,2026-08-29
S014,SKU0053,72,15,2026-08-29
S014,SKU0054,40,47,2026-08-29
S014,SKU0055,373,70,2026-08-29
S014,SKU0056,228,11,2026-08-29
S014,SKU0057,469,71,2026-08-29
S014,SKU0058,143,40,2026-08-29
S014,SKU0059,80,26,2026-08-29
S014,SKU0060,185,84,2026-08-29
S014,SKU0061,143,94,2026-08-29
S014,SKU0062,458,22,2026-08-29
S014,SKU0063,221,64,2026-08-29
S014,SKU0064,408,58,2026-08-29
S014,SKU0065,132,34,2026-08-29
S014,SKU0066,432,87,2026-08-29
S014,SKU0067,333,86,2026-08-29
S014,SKU0068,255,6,2026-08-29
S014,SKU0069,57,63,2026-08-29
S014,SKU0070,99,82,2026-08-29
S014,SKU0071,494,20,2026-08-29
S014,SKU0072,445,82,2026-08-29
S014,SKU0073,478,86,2026-08-29
S014,SKU0074,12,88,2026-08-29
S014,SKU0075,270,52,2026-08-29
S014,SKU0076,407,43,2026-08-29
S014,SKU0077,448,94,2026-08-29
S014,SKU0078,420,18,2026-08-29
S014,SKU0079,113,56,2026-08-29
S014,SKU0080,236,57,2026-08-29
S014,SKU0081,67,73,2026-08-29
S014,SKU0082,220,51,2026-08-29
S014,SKU0083,349,41,2026-08-29
S014,SKU0084,208,24,2026-08-29
S014,SKU0085,99,59,2026-08-29
S014,SKU0086,1,14,2026-08-29
S014,SKU0087,142,7,2026-08-29
S014,SKU0088,330,5,2026-08-29
S014,SKU0089,473,97,2026-08-29
S014,SKU0090,322,89,2026-08-29
S014,SKU0091,182,19,2026-08-29
S014,SKU0092,416,56,2026-08-29
S014,SKU0093,477,68,2026-08-29
S014,SKU0094,32,3,2026-08-29
S014,SKU0095,474,47,2026-08-29
S014,SKU0096,166,83,2026-08-29
S014,SKU0097,265,84,2026-08-29
S014,SKU0098,23,4,2026-08-29
S014,SKU0099,12,19,2026-08-29
S014,SKU0100,247,87,2026-08-29
S014,SKU0101,91,93,2026-08-29
S014,SKU0102,65,8,2026-08-29
S014,SKU0103,158,23,2026-08-29
S014,SKU0104,163,59,2026-08-29
S014,SKU0105,339,24,2026-08-29
S014,SKU0106,61,54,2026-08-29
S014,SKU0107,13,77,2026-08-29
S014,SKU0108,154,29,2026-08-29
S014,SKU0109,495,73,2026-08-29
S014,SKU0110,354,15,2026-08-29
S014,SKU0111,393,27,2026-08-29
S014,SKU0112,390,50,2026-08-29
S014,SKU0113,270,80,2026-08-29
S014,SKU0114,355,11,2026-08-29
S014,SKU0115,253,21,2026-08-29
S014,SKU0116,465,4,2026-08-29
S014,SKU0117,101,15,2026-08-29
S014,SKU0118,101,48,2026-08-29
S014,SKU0119,318,44,2026-08-29
S014,SKU0120,179,90,2026-08-29
S014,SKU0121,78,66,2026-08-29
S014,SKU0122,397,50,2026-08-29
S014,SKU0123,90,92,2026-08-29
S014,SKU0124,13,76,2026-08-29
S014,SKU0125,330,23,2026-08-29
S014,SKU0126,294,92,2026-08-29
S014,SKU0127,323,62,2026-08-29
S014,SKU0128,401,31,2026-08-29
S014,SKU0129,176,16,2026-08-29
S014,SKU0130,368,47,2026-08-29
S014,SKU0131,494,78,2026-08-29
S014,SKU0132,180,84,2026-08-29
S014,SKU0133,349,27,2026-08-29
S014,SKU0134,465,30,2026-08-29
S014,SKU0135,75,21,2026-08-29
S014,SKU0136,77,81,2026-08-29
S014,SKU0137,354,98,2026-08-29
S014,SKU0138,417,56,2026-08-29
S014,SKU0139,116,89,2026-08-29
S014,SKU0140,315,24,2026-08-29
S014,SKU0141,457,66,2026-08-29
S014,SKU0142,308,77,2026-08-29
S014,SKU0143,89,0,2026-08-29
S014,SKU0144,147,46,2026-08-29
S014,SKU0145,436,60,2026-08-29
S014,SKU0146,353,88,2026-08-29
S014,SKU0147,424,100,2026-08-29
S014,SKU0148,425,28,2026-08-29
S014,SKU0149,400,45,2026-08-29
S014,SKU0150,115,16,2026-08-29
S014,SKU0151,116,54,2026-08-29
S014,SKU0152,218,11,2026-08-29
S014,SKU0153,259,44,2026-08-29
S014,SKU0154,497,4,2026-08-29
S014,SKU0155,240,50,2026-08-29
S014,SKU0156,46,6,2026-08-29
S014,SKU0157,282,58,2026-08-29
S014,SKU0158,23,65,2026-08-29
S014,SKU0159,95,49,2026-08-29
S014,SKU0160,310,63,2026-08-29
S014,SKU0161,403,15,2026-08-29
S014,SKU0162,391,64,2026-08-29
S014,SKU0163,413,20,2026-08-29
S014,SKU0164,424,25,2026-08-29
S014,SKU0165,195,4,2026-08-29
S014,SKU0166,50,1,2026-08-29
S014,SKU0167,251,15,2026-08-29
S014,SKU0168,79,50,2026-08-29
S014,SKU0169,51,45,2026-08-29
S014,SKU0170,330,70,2026-08-29
S014,SKU0171,113,71,2026-08-29
S014,SKU0172,347,71,2026-08-29
S014,SKU0173,323,23,2026-08-29
S014,SKU0174,361,11,2026-08-29
S014,SKU0175,493,63,2026-08-29
S014,SKU0176,341,80,2026-08-29
S014,SKU0177,222,90,2026-08-29
S014,SKU0178,390,33,2026-08-29
S014,SKU0179,273,33,2026-08-29
S014,SKU0180,399,51,2026-08-29
S014,SKU0181,244,25,2026-08-29
S014,SKU0182,166,56,2026-08-29
S014,SKU0183,385,33,2026-08-29
S014,SKU0184,67,18,2026-08-29
S014,SKU0185,107,27,2026-08-29
S014,SKU0186,353,19,2026-08-29
S014,SKU0187,72,20,2026-08-29
S014,SKU0188,470,91,2026-08-29
S014,SKU0189,260,2,2026-08-29
S014,SKU0190,324,13,2026-08-29
S014,SKU0191,386,77,2026-08-29
